trial_nr	onset	event_type	phase	response	nr_frames	flicker_speed	onset_abs	duration
dummy	0.008378982543945312	stim	0		0.0	134.0	53.66253209114075	0.002028942108154297
dummy	0.01040792465209961	stim	1		0.0	134.0	53.6645610332489	0.0010089874267578125
dummy	0.011416912078857422	stim	2		2015.0	134.0	53.66557002067566	16.788515090942383
dummy	1.5917079448699951	pulse	2	t		134.0	55.2458610534668	
dummy	3.1917600631713867	pulse	2	t		134.0	56.84591317176819	
dummy	4.791707992553711	pulse	2	t		134.0	58.44586110115051	
dummy	6.391716003417969	pulse	2	t		134.0	60.04586911201477	
dummy	7.99178409576416	pulse	2	t		134.0	61.64593720436096	
dummy	9.591738939285278	pulse	2	t		134.0	63.24589204788208	
dummy	11.191816091537476	pulse	2	t		134.0	64.84596920013428	
dummy	12.783838987350464	pulse	2	t		134.0	66.43799209594727	
dummy	14.383645057678223	pulse	2	t		134.0	68.03779816627502	
dummy	15.98371410369873	pulse	2	t		134.0	69.63786721229553	
0	16.79993200302124	stim	0		96.0	134.0	70.45408511161804	0.8000319004058838
0	17.591681957244873	pulse	0	t		134.0	71.24583506584167	
0	17.599963903427124	stim	1		361.0	134.0	71.25411701202393	3.008225202560425
0	19.191678047180176	pulse	1	t		134.0	72.84583115577698	
0	20.60818910598755	stim	2		1848.0	134.0	74.26234221458435	15.400040864944458
0	20.79169487953186	pulse	2	t		134.0	74.44584798812866	
0	22.39169192314148	pulse	2	t		134.0	76.04584503173828	
0	23.991623878479004	pulse	2	t		134.0	77.6457769870758	
0	25.59163498878479	pulse	2	t		134.0	79.24578809738159	
0	27.19175410270691	pulse	2	t		134.0	80.84590721130371	
0	28.78374409675598	pulse	2	t		134.0	82.43789720535278	
0	30.391700983047485	pulse	2	t		134.0	84.04585409164429	
0	31.983623027801514	pulse	2	t		134.0	85.63777613639832	
0	33.591630935668945	pulse	2	t		134.0	87.24578404426575	
0	35.1916389465332	pulse	2	t		134.0	88.84579205513	
1	36.00822997093201	stim	0		95.0	134.0	89.66238307952881	0.7916741371154785
1	36.79161190986633	pulse	0	t		134.0	90.44576501846313	
1	36.799904108047485	stim	1		361.0	134.0	90.45405721664429	3.0081729888916016
1	38.39154005050659	pulse	1	t		134.0	92.0456931591034	
1	39.80807709693909	stim	2		1656.0	134.0	93.46223020553589	13.799958944320679
1	39.991556882858276	pulse	2	t		134.0	93.64570999145508	
1	41.59174203872681	pulse	2	t		134.0	95.24589514732361	
1	43.19151496887207	pulse	2	t		134.0	96.84566807746887	
1	44.79159688949585	pulse	2	t		134.0	98.44574999809265	
1	46.3915810585022	pulse	2	t		134.0	100.045734167099	
1	47.991578102111816	pulse	2	t		134.0	101.64573121070862	
1	49.5915629863739	pulse	2	t		134.0	103.2457160949707	
1	51.19150710105896	pulse	2	t		134.0	104.84566020965576	
1	52.791502952575684	pulse	2	t		134.0	106.44565606117249	
2	53.608036041259766	stim	0		95.0	134.0	107.26218914985657	0.791748046875
2	54.39156198501587	pulse	0	t		134.0	108.04571509361267	
2	54.399784088134766	stim	1		361.0	134.0	108.05393719673157	3.0081748962402344
2	54.52479004859924	response	1	b		134.0	108.17894315719604	
2	55.99143195152283	pulse	1	t		134.0	109.64558506011963	
2	57.407958984375	stim	2		2040.0	134.0	111.0621120929718	17.000071048736572
2	57.59150505065918	pulse	2	t		134.0	111.24565815925598	
2	58.95819902420044	response	2	b		134.0	112.61235213279724	
2	59.19143795967102	pulse	2	t		134.0	112.84559106826782	
2	60.79147291183472	pulse	2	t		134.0	114.44562602043152	
2	62.15824794769287	response	2	b		134.0	115.81240105628967	
2	62.39148306846619	pulse	2	t		134.0	116.04563617706299	
2	63.133095026016235	response	2	b		134.0	116.78724813461304	
2	63.99141597747803	pulse	2	t		134.0	117.64556908607483	
2	65.59147500991821	pulse	2	t		134.0	119.24562811851501	
2	67.19139790534973	pulse	2	t		134.0	120.84555101394653	
2	67.51650309562683	response	2	b		134.0	121.17065620422363	
2	68.79143905639648	pulse	2	t		134.0	122.44559216499329	
2	70.39154291152954	pulse	2	t		134.0	124.04569602012634	
2	71.9914219379425	pulse	2	t		134.0	125.6455750465393	
2	73.5914421081543	pulse	2	t		134.0	127.2455952167511	
2	73.79972100257874	response	2	b		134.0	127.45387411117554	
3	74.40803003311157	stim	0		95.0	134.0	128.06218314170837	0.7916290760040283
3	75.19144296646118	pulse	0	t		134.0	128.84559607505798	
3	75.1996591091156	stim	1		361.0	134.0	128.8538122177124	3.0083138942718506
3	76.79137992858887	pulse	1	t		134.0	130.44553303718567	
3	78.20797300338745	stim	2		2040.0	134.0	131.86212611198425	16.999937057495117
3	78.39141893386841	pulse	2	t		134.0	132.0455720424652	
3	79.34968900680542	response	2	b		134.0	133.00384211540222	
3	79.99132895469666	pulse	2	t		134.0	133.64548206329346	
3	81.59134292602539	pulse	2	t		134.0	135.2454960346222	
3	83.19150805473328	pulse	2	t		134.0	136.84566116333008	
3	83.31641888618469	response	2	b		134.0	136.9705719947815	
3	84.79135489463806	pulse	2	t		134.0	138.44550800323486	
3	86.39144396781921	pulse	2	t		134.0	140.04559707641602	
3	87.98309898376465	response	2	b		134.0	141.63725209236145	
3	87.98446989059448	pulse	2	t		134.0	141.63862299919128	
3	89.59131193161011	pulse	2	t		134.0	143.2454650402069	
3	91.1913549900055	pulse	2	t		134.0	144.8455080986023	
3	92.79134488105774	pulse	2	t		134.0	146.44549798965454	
3	92.84131193161011	response	2	b		134.0	146.4954650402069	
3	94.39134287834167	pulse	2	t		134.0	148.04549598693848	
4	95.20791006088257	stim	0		95.0	134.0	148.86206316947937	0.7917129993438721
4	95.99131894111633	pulse	0	t		134.0	149.64547204971313	
4	95.99962306022644	stim	1		361.0	134.0	149.65377616882324	3.008201837539673
4	96.35791110992432	response	1	b		134.0	150.01206421852112	
4	97.59133410453796	pulse	1	t		134.0	151.24548721313477	
4	97.95802593231201	response	1	b		134.0	151.6121790409088	
4	99.00782489776611	stim	2		1656.0	134.0	152.66197800636292	13.800081014633179
4	99.19129705429077	pulse	2	t		134.0	152.84545016288757	
4	100.7913179397583	pulse	2	t		134.0	154.4454710483551	
4	102.3913950920105	pulse	2	t		134.0	156.0455482006073	
4	103.34958505630493	response	2	b		134.0	157.00373816490173	
4	103.99126887321472	pulse	2	t		134.0	157.64542198181152	
4	105.59128499031067	pulse	2	t		134.0	159.24543809890747	
4	107.19122910499573	pulse	2	t		134.0	160.84538221359253	
4	107.83293199539185	response	2	b		134.0	161.48708510398865	
4	108.79128289222717	pulse	2	t		134.0	162.44543600082397	
4	110.39126491546631	pulse	2	t		134.0	164.0454180240631	
4	111.99129509925842	pulse	2	t		134.0	165.64544820785522	
5	112.80790591239929	stim	0		95.0	134.0	166.4620590209961	0.7915360927581787
5	113.59123301506042	pulse	0	t		134.0	167.24538612365723	
5	113.59944200515747	stim	1		361.0	134.0	167.25359511375427	3.0083460807800293
5	113.84118890762329	response	1	b		134.0	167.4953420162201	
5	115.1911849975586	pulse	1	t		134.0	168.8453381061554	
5	116.6077880859375	stim	2		2232.0	134.0	170.2619411945343	18.59989595413208
5	116.79129791259766	pulse	2	t		134.0	170.44545102119446	
5	118.39117693901062	pulse	2	t		134.0	172.04533004760742	
5	119.14115190505981	response	2	b		134.0	172.79530501365662	
5	119.9911859035492	pulse	2	t		134.0	173.645339012146	
5	121.59126710891724	pulse	2	t		134.0	175.24542021751404	
5	123.19117903709412	pulse	2	t		134.0	176.84533214569092	
5	123.99953389167786	response	2	b		134.0	177.65368700027466	
5	124.79115891456604	pulse	2	t		134.0	178.44531202316284	
5	126.39106106758118	pulse	2	t		134.0	180.04521417617798	
5	127.99119305610657	pulse	2	t		134.0	181.64534616470337	
5	128.94113993644714	response	2	b		134.0	182.59529304504395	
5	129.59114694595337	pulse	2	t		134.0	183.24530005455017	
5	131.19117188453674	pulse	2	t		134.0	184.84532499313354	
5	132.79117393493652	pulse	2	t		134.0	186.44532704353333	
5	133.7911500930786	response	2	b		134.0	187.44530320167542	
5	134.39109301567078	pulse	2	t		134.0	188.04524612426758	
6	135.20768404006958	stim	0		95.0	134.0	188.86183714866638	0.7916779518127441
6	135.99122190475464	pulse	0	t		134.0	189.64537501335144	
6	135.99936199188232	stim	1		361.0	134.0	189.65351510047913	3.0083389282226562
6	137.5910608768463	pulse	1	t		134.0	191.24521398544312	
6	139.00770092010498	stim	2		2232.0	134.0	192.66185402870178	18.599920988082886
6	139.19119310379028	pulse	2	t		134.0	192.84534621238708	
6	139.43273305892944	response	2	b		134.0	193.08688616752625	
6	140.79109287261963	pulse	2	t		134.0	194.44524598121643	
6	142.3910369873047	pulse	2	t		134.0	196.0451900959015	
6	142.99942088127136	response	2	b		134.0	196.65357398986816	
6	143.99101495742798	pulse	2	t		134.0	197.64516806602478	
6	145.59107899665833	pulse	2	t		134.0	199.24523210525513	
6	147.19104599952698	pulse	2	t		134.0	200.84519910812378	
6	148.59933590888977	response	2	b		134.0	202.25348901748657	
6	148.79104590415955	pulse	2	t		134.0	202.44519901275635	
6	150.3909969329834	pulse	2	t		134.0	204.0451500415802	
6	151.99108600616455	pulse	2	t		134.0	205.64523911476135	
6	153.59107303619385	pulse	2	t		134.0	207.24522614479065	
6	153.7576470375061	response	2	b		134.0	207.4118001461029	
6	155.19105291366577	pulse	2	t		134.0	208.84520602226257	
6	156.79110288619995	pulse	2	t		134.0	210.44525599479675	
7	157.60762190818787	stim	0		95.0	134.0	211.26177501678467	0.7916321754455566
7	158.35774302482605	response	0	b		134.0	212.01189613342285	
7	158.39095091819763	pulse	0	t		134.0	212.04510402679443	
7	158.39925408363342	stim	1		361.0	134.0	212.05340719223022	3.0083258152008057
7	159.99094200134277	pulse	1	t		134.0	213.64509510993958	
7	161.40757989883423	stim	2		2424.0	134.0	215.06173300743103	20.199881076812744
7	161.59105491638184	pulse	2	t		134.0	215.24520802497864	
7	162.64095902442932	response	2	b		134.0	216.29511213302612	
7	163.19098806381226	pulse	2	t		134.0	216.84514117240906	
7	164.79106903076172	pulse	2	t		134.0	218.44522213935852	
7	166.3909831047058	pulse	2	t		134.0	220.0451362133026	
7	167.69932103157043	response	2	b		134.0	221.35347414016724	
7	167.99094200134277	pulse	2	t		134.0	221.64509510993958	
7	169.5910120010376	pulse	2	t		134.0	223.2451651096344	
7	171.19101810455322	pulse	2	t		134.0	224.84517121315002	
7	172.79096698760986	pulse	2	t		134.0	226.44512009620667	
7	173.2242729663849	response	2	b		134.0	226.8784260749817	
7	174.3909249305725	pulse	2	t		134.0	228.0450780391693	
7	175.99094104766846	pulse	2	t		134.0	229.64509415626526	
7	177.59109592437744	pulse	2	t		134.0	231.24524903297424	
7	178.924241065979	response	2	b		134.0	232.5783941745758	
7	179.1908838748932	pulse	2	t		134.0	232.84503698349	
7	180.7909379005432	pulse	2	t		134.0	234.44509100914001	
8	181.60746097564697	stim	0		95.0	134.0	235.26161408424377	0.7916710376739502
8	182.39104199409485	pulse	0	t		134.0	236.04519510269165	
8	182.39913201332092	stim	1		361.0	134.0	236.05328512191772	3.008347988128662
8	183.6408770084381	response	1	b		134.0	237.2950301170349	
8	183.99087810516357	pulse	1	t		134.0	237.64503121376038	
8	185.40748000144958	stim	2		1848.0	134.0	239.0616331100464	15.399914026260376
8	185.59098887443542	pulse	2	t		134.0	239.24514198303223	
8	187.1909110546112	pulse	2	t		134.0	240.845064163208	
8	187.8158609867096	response	2	b		134.0	241.4700140953064	
8	188.79087495803833	pulse	2	t		134.0	242.44502806663513	
8	190.39092993736267	pulse	2	t		134.0	244.04508304595947	
8	191.99085307121277	pulse	2	t		134.0	245.64500617980957	
8	193.59082293510437	pulse	2	t		134.0	247.24497604370117	
8	193.8491449356079	response	2	b		134.0	247.5032980442047	
8	195.19082403182983	pulse	2	t		134.0	248.84497714042664	
8	196.79082107543945	pulse	2	t		134.0	250.44497418403625	
8	198.3908450603485	pulse	2	t		134.0	252.0449981689453	
8	199.9908890724182	pulse	2	t		134.0	253.64504218101501	
9	200.80739402770996	stim	0		95.0	134.0	254.46154713630676	0.791733980178833
9	201.5908238887787	pulse	0	t		134.0	255.2449769973755	
9	201.5991280078888	stim	1		361.0	134.0	255.2532811164856	3.0082080364227295
9	203.19088101387024	pulse	1	t		134.0	256.84503412246704	
9	203.92411708831787	response	1	b		134.0	257.5782701969147	
9	204.60733604431152	stim	2		2424.0	134.0	258.2614891529083	50.408140897750854
9	204.79077196121216	pulse	2	t		134.0	258.44492506980896	
9	206.39079403877258	pulse	2	t		134.0	260.0449471473694	
9	207.99084210395813	pulse	2	t		134.0	261.64499521255493	
9	208.60746002197266	response	2	b		134.0	262.26161313056946	
9	209.59073305130005	pulse	2	t		134.0	263.24488615989685	
9	211.19079899787903	pulse	2	t		134.0	264.84495210647583	
9	212.7907910346985	pulse	2	t		134.0	266.4449441432953	
9	213.95750093460083	response	2	b		134.0	267.61165404319763	
9	214.39072394371033	pulse	2	t		134.0	268.04487705230713	
9	215.99079489707947	pulse	2	t		134.0	269.64494800567627	
9	217.5907289981842	pulse	2	t		134.0	271.244882106781	
9	219.1907410621643	pulse	2	t		134.0	272.8448941707611	
9	219.3407928943634	response	2	b		134.0	272.9949460029602	
9	220.7907190322876	pulse	2	t		134.0	274.4448721408844	
9	222.39070510864258	pulse	2	t		134.0	276.0448582172394	
9	222.52409410476685	response	2	b		134.0	276.17824721336365	
9	223.9907259941101	pulse	2	t		134.0	277.6448791027069	
